TABLE:users
COLUMN:id:STRING
COLUMN:name:STRING
COLUMN:age:INTEGER
ROW:1,John,30
ROW:2,Jane,25
TABLE:orders
COLUMN:id:INTEGER
COLUMN:product_id:INTEGER
COLUMN:quantity:INTEGER
ROW:1,1,10
ROW:2,2,15
TABLE:large_data
COLUMN:id:INTEGER
COLUMN:value:STRING
ROW:0,value_0
ROW:7058,value_7058
ROW:7059,value_7059
ROW:7060,value_7060
ROW:7061,value_7061
ROW:7062,value_7062
ROW:7063,value_7063
ROW:7064,value_7064
ROW:7065,value_7065
ROW:7066,value_7066
ROW:7067,value_7067
ROW:7068,value_7068
ROW:7069,value_7069
ROW:7070,value_7070
ROW:7071,value_7071
ROW:7072,value_7072
ROW:7073,value_7073
ROW:7074,value_7074
ROW:7075,value_7075
ROW:7076,value_7076
ROW:7077,value_7077
ROW:7078,value_7078
ROW:7079,value_7079
ROW:7080,value_7080
ROW:7081,value_7081
ROW:7082,value_7082
ROW:7083,value_7083
ROW:7084,value_7084
ROW:7085,value_7085
ROW:7086,value_7086
ROW:7087,value_7087
ROW:7088,value_7088
ROW:7089,value_7089
ROW:7090,value_7090
ROW:7091,value_7091
ROW:7092,value_7092
ROW:7093,value_7093
ROW:7094,value_7094
ROW:7095,value_7095
ROW:7096,value_7096
ROW:7097,value_7097
ROW:7098,value_7098
ROW:7099,value_7099
ROW:7100,value_7100
ROW:7101,value_7101
ROW:7102,value_7102
ROW:7103,value_7103
ROW:7104,value_7104
ROW:7105,value_7105
ROW:7106,value_7106
ROW:7107,value_7107
ROW:7108,value_7108
ROW:7109,value_7109
ROW:7110,value_7110
ROW:7111,value_7111
ROW:7112,value_7112
ROW:7113,value_7113
ROW:7114,value_7114
ROW:7115,value_7115
ROW:7116,value_7116
ROW:7117,value_7117
ROW:7118,value_7118
ROW:7119,value_7119
ROW:7120,value_7120
ROW:7121,value_7121
ROW:7122,value_7122
ROW:7123,value_7123
ROW:7124,value_7124
ROW:7125,value_7125
ROW:7126,value_7126
ROW:7127,value_7127
ROW:7128,value_7128
ROW:7129,value_7129
ROW:7130,value_7130
ROW:7131,value_7131
ROW:7132,value_7132
ROW:7133,value_7133
ROW:7134,value_7134
ROW:7135,value_7135
ROW:7136,value_7136
ROW:7137,value_7137
ROW:7138,value_7138
ROW:7139,value_7139
ROW:7140,value_7140
TABLE:products
COLUMN:id:INTEGER
COLUMN:name:STRING
COLUMN:price:FLOAT
ROW:1,Apple,0.5
ROW:2,Banana,0.3
